id_cliente,tipo_contacto,mes,dia_semana,contactos_campana,dias_desde_contacto_previo,contactos_previos,resultado_previo,variacion_empleo,indice_precios,confianza_consumidor,euribor_3m,numero_empleados,acepta_deposito,edad,ocupacion,estado_civil,educacion,incumplimiento_credito,credito_vivienda,prestamo_personal
CLI004705,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,No,31,admin.,single,university.degree,No,No,No
CLI004706,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,No,25,admin.,single,university.degree,No,No,No
CLI004707,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No,55,retired,married,professional.course,No,No,Sí
CLI004708,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,Sí,43,services,married,high.school,No,Sí,Sí
CLI004709,cellular,jul,tue,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,No,36,blue-collar,married,basic.4y,Desconocido,Sí,No
CLI004710,cellular,oct,wed,2,999,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,No,48,management,married,university.degree,No,Sí,Sí
CLI004711,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,57,management,single,basic.9y,No,Sí,No
CLI004712,cellular,jul,wed,17,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No,44,admin.,divorced,high.school,No,Sí,No
CLI004713,cellular,jul,wed,3,3,1,success,-2.9,92.469,-33.6,1.029,5076.2,No,40,technician,married,high.school,No,Sí,No
CLI004714,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,No,59,technician,divorced,university.degree,No,No,No
CLI004715,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,No,52,self-employed,single,professional.course,No,No,Sí
CLI004716,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,No,34,admin.,married,high.school,No,Sí,No
CLI004717,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,Sí,36,self-employed,married,basic.9y,No,Sí,Sí
CLI004718,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,No,31,technician,single,professional.course,No,No,No
CLI004719,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No,28,admin.,single,university.degree,No,Sí,No
CLI004720,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No,35,blue-collar,married,basic.9y,Desconocido,Sí,No
CLI004721,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,No,54,blue-collar,married,basic.9y,Desconocido,Sí,No
CLI004722,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,No,55,housemaid,married,professional.course,No,No,No
CLI004723,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,No,41,services,married,basic.9y,No,Sí,No
CLI004724,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,Sí,38,blue-collar,divorced,basic.9y,No,No,No
CLI004725,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,57,management,married,university.degree,Desconocido,No,No
CLI004726,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,No,31,services,divorced,high.school,No,Sí,Sí
CLI004727,cellular,jul,tue,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,No,54,entrepreneur,divorced,high.school,Desconocido,No,Sí
CLI004728,cellular,nov,wed,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,No,30,blue-collar,married,basic.9y,No,Sí,No
CLI004729,cellular,oct,fri,2,999,0,nonexistent,-1.1,94.601,-49.5,1.029,4963.6,No,29,unemployed,single,high.school,No,Sí,No
CLI004730,cellular,jul,tue,4,999,0,nonexistent,-2.9,92.469,-33.6,0.908,5076.2,No,44,admin.,divorced,high.school,No,No,Sí
CLI004731,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,No,30,admin.,single,university.degree,No,No,Sí
CLI004732,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,No,47,services,divorced,high.school,No,Sí,No
CLI004733,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,36,technician,single,Desconocido,No,Sí,No
CLI004734,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,No,45,services,married,high.school,Desconocido,Sí,No
CLI004735,telephone,may,fri,16,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,No,36,housemaid,married,basic.6y,No,Sí,No
CLI004736,telephone,jun,tue,12,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,No,32,admin.,single,university.degree,Desconocido,No,No
CLI004737,telephone,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,No,53,blue-collar,married,basic.9y,No,Sí,Sí
CLI004738,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,No,37,management,single,university.degree,No,No,No
CLI004739,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,57,admin.,married,university.degree,No,No,Sí
CLI004740,cellular,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,31,admin.,single,high.school,No,No,No
CLI004741,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,No,31,housemaid,married,basic.4y,No,No,No
CLI004742,cellular,nov,fri,1,999,1,failure,-3.4,92.649,-30.1,0.714,5017.5,No,52,technician,married,professional.course,No,Sí,No
CLI004743,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,No,37,blue-collar,married,basic.9y,Desconocido,No,No
CLI004744,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,No,50,technician,married,professional.course,Desconocido,,Sí
CLI004745,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,No,50,admin.,married,high.school,No,No,No
CLI004746,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,No,41,blue-collar,married,basic.4y,No,No,No
CLI004747,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,No,30,admin.,single,basic.9y,No,No,No
CLI004748,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,No,47,admin.,married,high.school,Desconocido,No,Sí
CLI004749,cellular,may,mon,4,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1,No,27,technician,single,university.degree,No,Sí,No
CLI004750,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No,40,management,married,university.degree,No,Sí,No
CLI004751,cellular,jul,tue,2,999,1,failure,-2.9,92.469,-33.6,1.044,5076.2,No,50,admin.,married,high.school,No,Sí,No
CLI004752,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,32,blue-collar,married,basic.4y,Desconocido,Sí,No
CLI004753,cellular,jul,thu,1,13,1,success,-2.9,92.469,-33.6,1.072,5076.2,Sí,51,technician,married,professional.course,No,No,No
CLI004754,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No,38,admin.,married,university.degree,No,Sí,No
CLI004755,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,No,39,admin.,single,high.school,No,No,No
CLI004756,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,No,32,management,single,university.degree,No,Sí,No
CLI004757,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No,36,technician,married,professional.course,No,No,Sí
CLI004758,cellular,nov,fri,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,No,36,admin.,married,university.degree,No,Sí,No
CLI004759,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,38,blue-collar,married,high.school,Desconocido,No,No
CLI004760,cellular,apr,fri,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,No,45,blue-collar,married,basic.9y,No,No,No
CLI004761,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,No,39,admin.,married,university.degree,No,,No
CLI004762,cellular,sep,fri,1,3,3,success,-1.1,94.199,-37.5,0.879,4963.6,Sí,26,technician,single,professional.course,No,Sí,
CLI004763,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,No,29,blue-collar,married,basic.9y,No,Sí,Sí
CLI004764,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,No,39,technician,single,university.degree,No,Sí,No
CLI004765,cellular,aug,mon,8,4,1,success,-1.7,94.027,-38.3,0.898,4991.6,No,25,student,single,high.school,No,Sí,No
CLI004766,cellular,aug,tue,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No,52,blue-collar,married,basic.4y,No,No,No
CLI004767,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,No,40,management,married,Desconocido,No,No,No
CLI004768,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,No,45,self-employed,married,university.degree,No,Sí,No
CLI004769,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,No,36,technician,single,professional.course,No,No,No
CLI004770,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,No,37,admin.,married,university.degree,No,No,No
CLI004771,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,No,39,admin.,married,university.degree,No,,No
CLI004772,cellular,jun,mon,6,999,0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,Sí,43,blue-collar,married,basic.6y,No,Sí,No
CLI004773,cellular,nov,tue,7,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,No,52,entrepreneur,married,basic.4y,No,No,No
CLI004774,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,No,32,admin.,divorced,university.degree,No,Sí,No
CLI004775,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,No,47,blue-collar,single,basic.4y,Desconocido,Sí,No
CLI004776,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,No,39,blue-collar,married,,No,Sí,No
CLI004777,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,No,45,entrepreneur,divorced,basic.9y,No,Sí,No
CLI004778,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,No,30,admin.,married,university.degree,No,Sí,No
CLI004779,telephone,jun,fri,9,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,Sí,55,admin.,married,basic.4y,Desconocido,No,No
CLI004780,cellular,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No,40,management,single,high.school,No,No,No
CLI004781,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,No,46,management,married,university.degree,Desconocido,Sí,No
CLI004782,cellular,aug,mon,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,No,46,entrepreneur,married,high.school,No,Sí,No
CLI004783,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,No,39,management,married,basic.9y,No,No,No
CLI004784,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,31,blue-collar,married,basic.4y,Desconocido,No,No
CLI004785,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No,57,services,divorced,high.school,Desconocido,No,No
CLI004786,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,43,technician,single,professional.course,No,Sí,No
CLI004787,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,No,25,admin.,married,university.degree,No,No,No
CLI004788,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,25,admin.,married,high.school,No,Sí,Sí
CLI004789,cellular,may,wed,2,999,2,failure,-1.8,92.893,-46.2,1.334,5099.1,No,29,admin.,single,university.degree,No,No,No
CLI004790,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,36,services,married,high.school,Desconocido,Sí,
CLI004791,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,Sí,43,entrepreneur,married,high.school,No,Sí,Sí
CLI004792,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,Sí,26,admin.,single,high.school,No,No,No
CLI004793,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,No,32,blue-collar,married,professional.course,No,Sí,No
CLI004794,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,No,27,blue-collar,married,basic.9y,Desconocido,Sí,No
CLI004795,telephone,jun,wed,8,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,No,32,entrepreneur,married,high.school,Desconocido,No,No
CLI004796,cellular,jul,wed,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No,34,technician,married,professional.course,Desconocido,Sí,No
CLI004797,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,59,retired,divorced,basic.4y,Desconocido,No,No
CLI004798,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,No,24,admin.,single,university.degree,No,Sí,No
CLI004799,cellular,aug,thu,1,9,4,failure,-1.7,94.027,-38.3,0.904,4991.6,Sí,77,retired,married,basic.4y,No,No,No
CLI004800,cellular,may,fri,5,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,No,57,management,married,basic.4y,Desconocido,Sí,No
CLI004801,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,No,60,blue-collar,married,basic.4y,Desconocido,Sí,No
CLI004802,cellular,aug,thu,6,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,No,40,technician,married,professional.course,No,Sí,No
CLI004803,cellular,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,No,55,admin.,married,Desconocido,Desconocido,Sí,No
CLI004804,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,33,blue-collar,married,basic.6y,No,No,No
CLI004805,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,No,37,blue-collar,married,basic.9y,No,Sí,Sí
CLI004807,cellular,may,wed,1,999,0,nonexistent,-1.8,93.876,-40.0,0.697,5008.7,Sí,46,blue-collar,married,professional.course,No,Sí,No
CLI004808,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,No,30,blue-collar,single,basic.9y,Desconocido,Sí,No
CLI004809,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,No,29,technician,single,high.school,No,No,No
CLI004810,telephone,jun,mon,6,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,No,38,technician,married,basic.6y,Desconocido,No,Sí
CLI004811,telephone,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,Sí,58,housemaid,married,basic.4y,No,No,No
CLI004812,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,No,49,blue-collar,divorced,basic.9y,No,Sí,No
CLI004813,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,No,39,services,married,high.school,No,Sí,No
CLI004814,cellular,apr,wed,4,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,No,45,services,married,high.school,No,Sí,No
CLI004815,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,No,25,services,single,high.school,No,No,No
CLI004816,cellular,oct,fri,1,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,No,24,blue-collar,married,basic.9y,No,Sí,No
CLI004817,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,No,58,management,married,basic.4y,No,Sí,Sí
CLI004818,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,No,53,blue-collar,married,basic.6y,No,Sí,Sí
CLI004819,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,No,40,services,single,high.school,No,No,No
CLI004820,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,No,60,blue-collar,married,basic.9y,Desconocido,Sí,No
CLI004821,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,No,42,admin.,married,university.degree,No,,No
CLI004822,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,No,31,blue-collar,married,basic.9y,Desconocido,Sí,No
CLI004823,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,No,31,services,married,high.school,No,Sí,No
CLI004824,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,No,46,Desconocido,married,basic.4y,Desconocido,No,No
CLI004825,cellular,may,wed,4,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,No,25,admin.,married,high.school,No,Sí,No
CLI004826,cellular,jul,mon,5,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,No,31,services,married,high.school,No,No,No
CLI004827,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,44,technician,single,Desconocido,Desconocido,Sí,No
CLI004828,cellular,sep,thu,1,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,Sí,45,unemployed,married,professional.course,Desconocido,No,No
CLI004829,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,No,31,admin.,married,university.degree,No,No,No
CLI004830,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,No,32,blue-collar,single,basic.4y,No,No,No
CLI004831,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,43,blue-collar,married,basic.9y,No,No,No
CLI004832,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,No,33,admin.,married,high.school,No,No,No
CLI004833,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,No,39,unemployed,married,basic.9y,No,Sí,No
CLI004834,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,48,self-employed,married,university.degree,Desconocido,No,No
CLI004835,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,No,35,blue-collar,single,basic.4y,No,Sí,No
CLI004836,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,No,34,management,married,university.degree,No,No,No
CLI004837,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,No,37,services,married,high.school,Desconocido,Sí,No
CLI004838,telephone,may,wed,5,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,No,59,blue-collar,divorced,basic.4y,No,No,No
CLI004839,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,No,38,management,married,university.degree,No,Sí,Sí
CLI004840,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,No,33,blue-collar,married,basic.9y,No,No,No
CLI004841,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,Sí,30,services,single,high.school,No,No,No
CLI004842,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,No,34,services,single,high.school,No,No,No
CLI004843,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,Sí,29,blue-collar,married,basic.9y,No,No,Sí
CLI004844,cellular,nov,fri,4,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,No,59,self-employed,married,professional.course,Desconocido,No,No
CLI004845,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,No,35,blue-collar,married,basic.6y,No,Sí,No
CLI004846,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No,42,admin.,married,professional.course,Desconocido,No,Sí
CLI004847,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,No,31,blue-collar,single,high.school,No,Sí,No
CLI004848,cellular,oct,tue,2,5,2,success,-3.4,92.431,-26.9,0.742,5017.5,No,48,admin.,married,basic.6y,No,Sí,No
CLI004849,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,No,31,admin.,married,high.school,No,Desconocido,Desconocido
CLI004850,cellular,jun,tue,3,999,1,failure,-2.9,92.963,-40.8,1.262,5076.2,Sí,47,management,married,basic.9y,No,Sí,No
CLI004851,telephone,may,fri,9,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,No,28,technician,single,professional.course,No,Sí,No
CLI004852,cellular,dec,mon,1,999,1,failure,-3.0,92.713,-33.0,0.717,5023.5,No,30,student,single,Desconocido,No,No,
CLI004853,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,No,39,entrepreneur,married,professional.course,No,Sí,No
CLI004854,telephone,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No,31,admin.,single,high.school,Desconocido,No,No
CLI004855,cellular,oct,tue,1,6,1,success,-3.4,92.431,-26.9,0.728,5017.5,No,71,retired,married,basic.4y,No,Sí,Sí
CLI004856,telephone,jul,thu,5,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,No,39,blue-collar,married,basic.9y,Desconocido,No,
CLI004857,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,51,blue-collar,married,basic.4y,No,Sí,No
CLI004858,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,No,52,admin.,single,basic.9y,No,No,No
CLI004859,cellular,jul,tue,1,999,1,failure,-1.7,94.215,-40.3,0.876,4991.6,No,66,housemaid,married,basic.4y,No,,Sí
CLI004860,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,57,admin.,divorced,basic.9y,No,No,No
CLI004861,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,No,28,blue-collar,single,high.school,No,Sí,
CLI004862,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,No,31,technician,single,university.degree,No,No,No
CLI004863,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,Sí,34,technician,single,university.degree,No,No,Sí
CLI004864,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,27,admin.,single,high.school,Desconocido,Desconocido,Desconocido
CLI004865,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,No,34,unemployed,married,high.school,No,Desconocido,Desconocido
CLI004866,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,No,30,services,divorced,basic.9y,No,No,No
CLI004867,telephone,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,No,57,retired,married,basic.4y,Desconocido,No,No
CLI004868,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,No,40,services,divorced,high.school,No,,No
CLI004869,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No,46,admin.,married,university.degree,Desconocido,Sí,No
CLI004870,cellular,apr,wed,7,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,No,23,admin.,single,university.degree,No,Sí,No
CLI004871,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,No,55,admin.,married,university.degree,No,Sí,No
CLI004872,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,No,34,services,married,high.school,No,Sí,No
CLI004873,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,No,26,blue-collar,married,basic.4y,No,No,Sí
CLI004874,cellular,aug,wed,2,999,2,failure,-2.9,92.201,-31.4,0.854,5076.2,Sí,35,admin.,married,university.degree,No,Sí,No
