id_cliente,edad,ocupacion,estado_civil,educacion,incumplimiento_credito,credito_vivienda,prestamo_personal
CLI004088,29,admin.,single,university.degree,No,Sí,No
CLI004089,51,unemployed,married,high.school,No,No,No
CLI004090,31,admin.,single,university.degree,Desconocido,Sí,No
CLI004091,69,retired,married,high.school,No,Sí,No
CLI004092,39,blue-collar,married,Desconocido,Desconocido,No,
CLI004093,43,blue-collar,married,basic.9y,No,Sí,No
CLI004094,28,blue-collar,married,basic.4y,Desconocido,No,Sí
CLI004095,41,management,married,university.degree,No,Sí,No
CLI004096,36,admin.,divorced,high.school,No,Sí,No
CLI004097,30,admin.,single,university.degree,No,Sí,Sí
CLI004098,36,management,single,university.degree,No,No,No
CLI004099,49,blue-collar,married,basic.4y,Desconocido,No,No
CLI004100,44,entrepreneur,single,university.degree,No,No,No
CLI004101,30,admin.,single,university.degree,No,Sí,No
CLI004102,25,unemployed,single,professional.course,No,No,No
CLI004103,27,self-employed,married,basic.9y,No,Sí,No
CLI004104,49,technician,married,professional.course,No,No,No
CLI004105,29,services,single,high.school,No,Sí,No
CLI004106,29,admin.,single,university.degree,Desconocido,No,No
CLI004107,38,admin.,single,university.degree,No,Sí,Sí
CLI004108,39,unemployed,married,professional.course,No,No,Sí
CLI004109,56,self-employed,married,university.degree,No,Sí,No
CLI004110,36,admin.,married,university.degree,No,Sí,Sí
CLI004111,30,admin.,single,university.degree,No,Sí,No
CLI004112,48,retired,married,basic.4y,Desconocido,No,No
CLI004113,38,technician,single,university.degree,No,Sí,No
CLI004114,34,entrepreneur,married,high.school,No,No,Sí
CLI004115,29,blue-collar,married,high.school,No,Sí,No
CLI004116,44,admin.,divorced,university.degree,No,Sí,Sí
CLI004117,47,admin.,married,high.school,Desconocido,No,No
CLI004118,33,admin.,married,high.school,No,,Sí
CLI004119,48,blue-collar,divorced,basic.4y,Desconocido,Sí,No
CLI004120,33,admin.,single,high.school,No,Sí,No
CLI004121,35,technician,single,high.school,Desconocido,No,No
CLI004122,27,admin.,single,university.degree,No,Sí,No
CLI004123,43,management,married,university.degree,No,Sí,No
CLI004124,32,technician,single,university.degree,No,No,No
CLI004125,30,management,married,university.degree,No,Sí,No
CLI004126,29,admin.,single,high.school,No,No,No
CLI004127,37,entrepreneur,married,basic.9y,No,Sí,No
CLI004128,49,services,married,high.school,No,No,No
CLI004129,54,admin.,single,university.degree,No,Sí,No
CLI004130,38,blue-collar,married,basic.9y,No,Sí,No
CLI004131,35,blue-collar,married,basic.6y,Desconocido,No,No
CLI004132,31,blue-collar,married,high.school,No,Sí,No
CLI004133,49,blue-collar,married,basic.4y,No,No,Sí
CLI004134,32,admin.,divorced,university.degree,No,No,No
CLI004135,33,admin.,single,university.degree,No,No,No
CLI004136,38,management,married,basic.9y,Desconocido,No,No
CLI004137,41,self-employed,married,university.degree,No,No,No
CLI004138,33,blue-collar,married,high.school,No,No,No
CLI004139,36,admin.,married,university.degree,No,No,No
CLI004140,44,self-employed,married,basic.9y,No,Sí,No
CLI004141,35,admin.,single,university.degree,No,Sí,No
CLI004142,34,admin.,single,,No,Sí,No
CLI004143,42,management,single,high.school,No,Sí,No
CLI004144,33,technician,single,professional.course,No,No,No
CLI004145,28,admin.,married,university.degree,No,No,No
CLI004146,34,blue-collar,married,basic.9y,No,No,No
CLI004147,32,services,single,university.degree,No,Sí,No
CLI004148,31,blue-collar,married,basic.6y,No,No,Sí
CLI004149,47,entrepreneur,divorced,basic.9y,No,No,No
CLI004150,59,technician,single,professional.course,No,Sí,No
CLI004151,57,retired,single,professional.course,No,Sí,No
CLI004152,44,services,divorced,high.school,No,No,No
CLI004153,57,blue-collar,divorced,basic.6y,Desconocido,,Sí
CLI004154,27,blue-collar,single,professional.course,No,Sí,No
CLI004155,30,services,married,Desconocido,No,No,No
CLI004156,45,entrepreneur,divorced,professional.course,No,Sí,No
CLI004157,43,blue-collar,divorced,basic.4y,Desconocido,Sí,No
CLI004158,36,technician,married,professional.course,No,Sí,No
CLI004159,38,services,single,high.school,No,No,No
CLI004160,32,management,married,university.degree,No,Sí,Sí
CLI004161,26,blue-collar,single,basic.4y,No,No,Sí
CLI004162,56,entrepreneur,married,Desconocido,No,Sí,No
CLI004163,36,admin.,single,university.degree,No,No,No
CLI004164,48,services,married,high.school,No,No,No
CLI004165,45,blue-collar,married,basic.9y,Desconocido,Sí,Sí
CLI004166,32,services,married,high.school,No,No,No
CLI004167,54,blue-collar,married,basic.9y,No,Sí,No
CLI004168,39,self-employed,single,university.degree,No,No,No
CLI004169,46,admin.,married,high.school,No,No,No
CLI004170,36,entrepreneur,married,university.degree,Desconocido,Sí,No
CLI004171,45,blue-collar,married,basic.6y,No,Sí,Sí
CLI004172,34,blue-collar,married,basic.9y,No,Sí,No
CLI004173,33,technician,married,university.degree,Desconocido,Sí,No
CLI004174,30,technician,single,professional.course,No,Sí,No
CLI004175,35,technician,married,professional.course,No,Sí,No
CLI004176,38,admin.,divorced,university.degree,No,No,No
CLI004177,51,technician,married,basic.9y,No,Sí,No
CLI004178,58,admin.,married,Desconocido,Desconocido,Sí,No
CLI004179,31,blue-collar,married,basic.6y,Desconocido,No,No
CLI004180,34,admin.,married,university.degree,No,Sí,No
CLI004181,22,blue-collar,single,basic.9y,No,No,No
CLI004182,42,entrepreneur,married,high.school,No,Sí,No
CLI004183,52,admin.,married,university.degree,No,No,No
CLI004184,37,management,married,university.degree,No,No,No
CLI004185,46,blue-collar,married,basic.6y,No,No,No
CLI004186,49,technician,married,professional.course,Desconocido,Sí,No
CLI004187,52,blue-collar,married,basic.9y,Desconocido,No,No
CLI004188,44,blue-collar,married,basic.9y,Desconocido,Sí,No
CLI004189,44,entrepreneur,married,high.school,No,No,No
CLI004190,29,admin.,single,university.degree,No,,No
CLI004191,33,admin.,married,university.degree,No,No,No
CLI004192,33,services,single,basic.6y,No,Sí,No
CLI004193,31,admin.,married,high.school,No,Sí,No
CLI004194,26,technician,married,university.degree,No,Sí,No
CLI004195,45,Desconocido,married,high.school,Desconocido,Sí,No
CLI004196,29,technician,single,professional.course,No,Sí,No
CLI004197,40,unemployed,divorced,basic.4y,No,,No
CLI004198,59,retired,married,basic.4y,Desconocido,No,No
CLI004199,47,services,married,high.school,No,Sí,No
CLI004200,48,services,married,basic.4y,Desconocido,Sí,No
CLI004201,47,technician,married,professional.course,No,Sí,No
CLI004202,27,services,single,high.school,No,Sí,No
CLI004203,60,retired,married,basic.4y,Desconocido,No,No
CLI004204,26,services,single,basic.9y,No,Sí,No
CLI004205,24,management,married,university.degree,No,No,No
CLI004206,36,blue-collar,single,high.school,No,No,No
CLI004207,42,management,married,university.degree,Desconocido,Sí,No
CLI004208,25,blue-collar,single,basic.9y,No,Sí,No
CLI004209,47,technician,married,professional.course,No,No,No
CLI004210,36,blue-collar,married,basic.9y,No,No,No
CLI004211,35,admin.,single,university.degree,No,Sí,No
CLI004212,33,admin.,married,university.degree,No,Sí,No
CLI004213,24,blue-collar,single,Desconocido,No,No,No
CLI004214,55,technician,married,professional.course,Desconocido,No,No
CLI004215,29,technician,married,professional.course,No,No,Sí
CLI004216,31,blue-collar,married,basic.4y,No,No,No
CLI004217,40,blue-collar,married,basic.6y,No,Sí,No
CLI004218,55,management,married,university.degree,No,Sí,No
CLI004219,30,technician,single,university.degree,No,No,No
CLI004220,42,blue-collar,married,basic.9y,No,Sí,No
CLI004221,34,services,married,basic.6y,No,Sí,Sí
CLI004222,27,admin.,single,university.degree,No,No,Sí
CLI004223,30,blue-collar,single,basic.4y,No,No,No
CLI004224,37,self-employed,married,university.degree,No,Sí,No
CLI004225,56,blue-collar,married,basic.4y,Desconocido,No,No
CLI004226,45,blue-collar,divorced,basic.9y,No,No,No
CLI004227,29,admin.,single,high.school,No,Sí,No
CLI004228,45,self-employed,married,professional.course,Desconocido,Sí,Sí
CLI004229,39,blue-collar,single,basic.4y,Desconocido,No,No
CLI004230,25,self-employed,single,university.degree,No,No,No
CLI004231,37,blue-collar,single,university.degree,Desconocido,Sí,No
CLI004232,38,blue-collar,married,basic.9y,Desconocido,No,No
CLI004233,46,housemaid,married,high.school,No,Sí,No
CLI004234,36,admin.,married,high.school,No,No,No
CLI004235,36,services,married,basic.9y,No,,No
CLI004236,47,blue-collar,married,,Desconocido,Sí,No
CLI004237,62,technician,married,professional.course,No,Sí,No
CLI004238,39,management,married,,Desconocido,Sí,No
CLI004239,38,technician,single,professional.course,No,Sí,No
CLI004240,57,management,married,university.degree,No,No,No
CLI004241,34,admin.,married,university.degree,No,Sí,Sí
CLI004242,39,blue-collar,divorced,high.school,Desconocido,No,
CLI004243,39,technician,married,professional.course,No,No,No
CLI004244,30,technician,married,high.school,No,Sí,No
CLI004245,34,technician,married,professional.course,No,Sí,No
CLI004246,38,technician,single,university.degree,No,No,No
CLI004247,35,services,single,high.school,No,Sí,Sí
CLI004248,57,blue-collar,married,basic.4y,No,No,
CLI004249,51,technician,married,Desconocido,No,Sí,No
CLI004250,57,blue-collar,married,basic.9y,Desconocido,Sí,No
CLI004251,38,technician,married,professional.course,No,No,No
CLI004252,49,management,divorced,university.degree,No,No,No
CLI004253,25,admin.,single,high.school,No,No,No
CLI004254,38,admin.,married,university.degree,No,Sí,No
CLI004255,58,admin.,married,professional.course,No,Sí,No
CLI004256,72,retired,divorced,basic.6y,No,Sí,No
CLI004257,29,blue-collar,married,high.school,No,No,No
CLI004258,28,blue-collar,single,university.degree,No,No,No
CLI004259,41,technician,married,professional.course,No,No,No
CLI004260,41,services,married,university.degree,No,No,
CLI004261,49,self-employed,married,professional.course,Desconocido,No,No
CLI004262,48,unemployed,married,basic.4y,Desconocido,Sí,No
CLI004263,50,technician,married,professional.course,No,No,No
CLI004264,69,entrepreneur,married,university.degree,No,Sí,No
CLI004265,34,technician,married,professional.course,No,Sí,No
CLI004266,24,admin.,married,basic.9y,No,Sí,No
CLI004267,58,services,married,high.school,No,No,No
CLI004268,26,blue-collar,married,basic.4y,No,No,No
CLI004269,41,blue-collar,married,basic.9y,Desconocido,Sí,No
CLI004270,56,unemployed,married,basic.9y,No,Sí,Sí
CLI004271,30,services,single,high.school,No,Sí,No
CLI004272,30,unemployed,single,professional.course,No,Sí,No
CLI004273,41,blue-collar,married,basic.4y,No,Sí,No
CLI004274,28,self-employed,single,university.degree,No,Desconocido,Desconocido
CLI004275,33,admin.,married,university.degree,No,No,No
CLI004276,58,admin.,divorced,university.degree,Desconocido,Sí,No
CLI004277,29,services,married,high.school,No,Sí,
CLI004278,57,management,married,university.degree,No,Sí,No
CLI004279,25,services,divorced,high.school,No,Sí,No
CLI004280,49,blue-collar,married,basic.4y,No,Sí,No
CLI004281,38,services,married,high.school,Desconocido,No,
CLI004282,58,blue-collar,married,basic.4y,Desconocido,Sí,Sí
CLI004283,26,student,single,high.school,No,Sí,No
CLI004284,28,technician,single,professional.course,No,No,Sí
CLI004285,37,unemployed,single,university.degree,No,Sí,No
CLI004286,60,retired,married,high.school,No,No,No
CLI004287,33,services,single,high.school,No,Sí,No
CLI004288,57,retired,married,high.school,Desconocido,No,No
CLI004289,45,blue-collar,married,basic.9y,Desconocido,Sí,No
CLI004290,46,housemaid,married,basic.4y,Desconocido,,No
CLI004291,32,retired,married,high.school,No,No,No
CLI004292,49,blue-collar,married,basic.9y,Desconocido,Sí,No
CLI004293,38,admin.,single,university.degree,No,,No
CLI004294,39,services,married,basic.9y,No,No,Sí
CLI004295,36,blue-collar,married,basic.9y,No,No,Sí
CLI004296,28,services,married,high.school,No,No,No
CLI004297,47,self-employed,divorced,university.degree,No,No,No
CLI004298,38,blue-collar,married,basic.9y,Desconocido,Sí,No
CLI004299,49,blue-collar,married,basic.6y,Desconocido,Sí,No
CLI004300,30,blue-collar,married,basic.9y,No,Sí,No
CLI004301,45,admin.,married,basic.9y,No,Sí,No
CLI004302,41,blue-collar,married,basic.9y,No,Sí,No
CLI004303,28,admin.,single,university.degree,No,No,No
CLI004304,38,services,married,high.school,Desconocido,No,No
CLI004305,48,blue-collar,married,basic.4y,No,No,No
CLI004306,32,services,married,high.school,No,No,Sí
CLI004307,54,management,married,university.degree,No,Sí,No
CLI004308,48,services,divorced,high.school,No,Sí,Sí
CLI004309,25,technician,single,basic.9y,No,No,No
CLI004310,43,blue-collar,married,basic.4y,No,Sí,No
CLI004311,52,housemaid,married,basic.6y,No,Sí,No
CLI004312,32,student,single,high.school,No,No,No
CLI004313,34,services,married,high.school,No,Sí,No
CLI004314,53,technician,married,professional.course,Desconocido,No,No
CLI004315,29,technician,single,university.degree,No,Sí,No
CLI004316,33,admin.,married,university.degree,No,Sí,No
CLI004317,19,student,single,basic.9y,Desconocido,Sí,No
CLI004318,31,blue-collar,married,basic.9y,No,No,No
CLI004319,30,admin.,married,high.school,No,No,No
CLI004320,37,admin.,divorced,university.degree,Desconocido,Sí,No
CLI004321,40,admin.,married,university.degree,No,No,No
CLI004322,52,admin.,married,,No,Sí,No
CLI004323,33,blue-collar,married,basic.9y,No,No,No
CLI004324,38,admin.,married,high.school,No,Desconocido,Desconocido
CLI004325,36,admin.,single,university.degree,No,No,No
CLI004326,31,technician,single,university.degree,No,,No
CLI004327,53,entrepreneur,married,basic.9y,No,Sí,No
CLI004328,47,blue-collar,married,basic.4y,No,Sí,No
CLI004329,33,blue-collar,married,basic.9y,No,Sí,Sí
CLI004330,55,admin.,married,high.school,No,No,No
CLI004331,34,services,married,basic.9y,No,Sí,Sí
CLI004332,49,blue-collar,married,basic.9y,No,Sí,No
CLI004333,39,technician,married,professional.course,No,No,No
CLI004334,44,technician,married,professional.course,No,Sí,No
CLI004335,31,technician,married,university.degree,No,Sí,No
CLI004336,56,retired,married,basic.4y,No,No,No
CLI004337,46,admin.,single,,No,No,No
CLI004338,34,technician,divorced,professional.course,No,Sí,No
CLI004339,49,entrepreneur,married,university.degree,No,No,Sí
CLI004340,31,technician,married,university.degree,No,No,No
CLI004341,31,technician,single,university.degree,No,Desconocido,Desconocido
CLI004342,34,services,married,high.school,Desconocido,Sí,No
CLI004343,32,management,married,,No,No,No
CLI004344,49,services,married,high.school,Desconocido,Sí,No
CLI004345,35,admin.,divorced,university.degree,No,No,No
CLI004346,31,self-employed,married,basic.9y,No,No,No
CLI004347,48,admin.,married,basic.9y,No,Sí,No
CLI004348,38,admin.,single,university.degree,No,Sí,No
CLI004349,36,technician,single,university.degree,Desconocido,No,No
CLI004350,35,admin.,single,university.degree,No,Sí,No
CLI004351,60,blue-collar,married,basic.9y,Desconocido,Desconocido,Desconocido
CLI004352,31,blue-collar,single,high.school,No,No,Sí
CLI004353,40,management,married,university.degree,No,No,No
CLI004354,30,blue-collar,single,Desconocido,No,Sí,No
CLI004355,51,retired,married,basic.9y,No,Sí,No
CLI004356,48,blue-collar,married,basic.9y,Desconocido,No,
CLI004357,41,services,married,high.school,Desconocido,Sí,Sí
CLI004358,58,admin.,divorced,university.degree,No,No,No
CLI004359,31,services,single,high.school,No,No,No
CLI004360,32,blue-collar,married,basic.9y,No,Sí,No
CLI004361,58,unemployed,single,basic.4y,Desconocido,No,No
CLI004362,47,blue-collar,married,Desconocido,Desconocido,Sí,No
CLI004363,31,technician,single,university.degree,No,No,No
CLI004364,45,services,divorced,basic.9y,No,No,No
CLI004365,35,technician,single,university.degree,Desconocido,Sí,Sí
CLI004366,31,technician,single,university.degree,No,No,No
CLI004367,59,retired,single,professional.course,Desconocido,Sí,No
CLI004368,48,housemaid,married,basic.6y,Desconocido,Sí,Sí
CLI004369,50,self-employed,married,basic.9y,No,Sí,Sí
CLI004370,39,management,married,university.degree,No,No,Sí
CLI004371,37,management,married,university.degree,No,Sí,No
CLI004372,51,admin.,divorced,university.degree,No,Sí,No
CLI004373,50,retired,married,basic.4y,No,Sí,No
CLI004374,52,entrepreneur,married,university.degree,No,Sí,No
CLI004375,29,blue-collar,married,high.school,No,No,No
CLI004376,41,housemaid,divorced,basic.9y,Desconocido,No,No
CLI004377,68,retired,married,high.school,No,No,Sí
CLI004378,59,blue-collar,married,basic.4y,No,No,No
CLI004379,31,management,married,university.degree,No,Sí,No
CLI004380,32,entrepreneur,single,university.degree,No,No,Sí
CLI004381,60,retired,married,high.school,No,No,No
